284,-37.28209,142.932911,Ararat Rural City Recreation and Aquatics Centre,Swimming,1008,Y
285,-37.28075,142.928877,Ararat Solar Olympic Swimming Pool,Swimming,1008,Y
286,-37.719091,142.840212,Lake Bolac Swimming Pool,Swimming,855,Y
287,-37.546062,142.745701,Willaura Swimming Pool,Swimming,1035,Y
288,-37.277621,142.928738,Ararat City Lawn Tennis,Tennis (Outdoor),1008,N
289,-37.365352,143.172993,Buangor Recreation Reserve,Tennis (Outdoor),1006,N
290,-37.295351,142.878367,Cathcart Tennis Club,Tennis (Outdoor),1011,N
291,-37.183506,143.243133,Elmhurst Recreation Reserve,Tennis (Outdoor),1336,N
292,-37.718696,142.842711,Lake Bolac Recreation Reserve,Tennis (Outdoor),855,N
293,-37.439012,142.860913,Maroona Recreation Reserve,Tennis (Outdoor),1018,N
294,-37.602218,142.963743,Mininera Recreation Reserve,Tennis (Outdoor),856,N
295,-37.299648,142.765968,Moyston Recreation Reserve,Tennis (Outdoor),1021,N
296,-37.195245,142.610113,Pomonal Recreation Reserve,Tennis (Outdoor),1047,N
297,-37.681405,143.05791,Streatham Golf Club,Tennis (Outdoor),871,N
298,-37.52441,142.943444,Tatyoon Recreation Reserve,Tennis (Outdoor),1028,N
299,-37.255213,143.139315,Warrak Recreation Reserve,Tennis (Outdoor),1027,N
300,-37.685497,142.722645,Wickliffe Recreation Reserve,Tennis (Outdoor),1034,N
301,-37.545101,142.744682,Willaura Recreation Reserve,Tennis (Outdoor),1035,N
302,-37.552298,143.896409,Brown Hill Recreation Reserve,Athletics,833,N
303,-37.536707,143.842577,C E Brown Recreation Reserve,Athletics,933,N
304,-37.569035,143.866226,Llanberris Reserve,Athletics,844,N
305,-37.625006,143.887907,University of Ballarat Oval,Athletics,841,N
306,-37.555141,143.799882,Alfredton Recreation Reserve,Australian Rules Football,827,N
307,-37.534015,143.831061,Ballarat Grammar Oval 2,Australian Rules Football,933,N
308,-37.559416,143.894588,Ballarat Secondary College - East Campus,Australian Rules Football,830,N
309,-37.519558,143.832447,Ballarat Secondary College - Wendouree Campus,Australian Rules Football,933,N
310,-37.648825,143.89068,Buninyong Recreation Reserve,Australian Rules Football,936,N
311,-37.536707,143.842577,C E Brown Recreation Reserve,Australian Rules Football,933,N
312,-37.558181,143.837205,City Oval,Australian Rules Football,844,N
313,-37.584168,143.816064,Doug Dean Recreation Reserve,Australian Rules Football,934,N
314,-37.557818,143.863653,Eastern Oval,Australian Rules Football,844,N
315,-37.539132,143.847834,Eureka Stadium,Australian Rules Football,844,N
316,-37.421732,143.711951,Learmonth Recreation Reserve,Australian Rules Football,904,N
317,-37.604027,143.843462,Marty Busch Recreation Reserve,Australian Rules Football,935,N
318,-37.606279,143.874694,Mount Clear Recreation Reserve,Australian Rules Football,840,N
319,-37.578352,143.850479,Mount Pleasant Reserve,Australian Rules Football,842,N
320,-37.555753,143.883908,Russell Square,Australian Rules Football,830,N
321,-37.565202,143.839485,Western Oval,Australian Rules Football,844,N
