364,3216,Marshall,-30.103179,117.901761
365,3216,Wandana Heights,-38.177493,144.297905
366,3216,Waurn Ponds,-38.209451,144.301832
367,3217,Armstrong Creek,-38.236716,144.378448
368,3217,Charlemont,-38.249866,144.508171
369,3217,Freshwater Creek,-38.27291,144.250565
370,3217,Mount Duneed,-38.262675,144.328067
371,3218,Fyansford,-38.13333,144.31667
372,3218,Geelong West,-38.139508,144.344578
373,3218,Herne Hill,-37.014348,143.480452
374,3218,Manifold Heights,-38.137615,144.33369
375,3218,Murgheboluc,-38.078595,144.134619
376,3218,Stonehaven,-38.099644,144.264907
377,3219,Breakwater,-37.014348,143.480452
378,3219,East Geelong,-38.15593,144.379564
379,3219,Newcomb,-38.162964,144.395499
380,3219,St Albans Park,-38.18802,144.39207
381,3219,Thomson,-38.16898,144.379676
382,3219,Whittington,-38.17748,144.391708
383,3220,Geelong,-38.150785,144.361579
384,3220,Newtown,-33.899377,151.179943
385,3220,South Geelong,-38.161665,144.357536
386,3221,Barrabool,-38.16666,144.22631
387,3221,Ceres,-38.164312,144.273196
388,3221,Gnarwarre,-38.16667,144.15
389,3222,Clifton Springs,-38.151605,144.575625
390,3222,Curlewis,-31.117644,150.265034
391,3222,Drysdale,-37.014348,143.480452
392,3222,Mannerim,-38.21667,144.58333
393,3222,Marcus Hill,-37.014348,143.480452
394,3222,Wallington,-38.2,144.48333
395,3223,Bellarine,-37.014348,143.480452
396,3223,Indented Head,-38.136557,144.701553
397,3223,Portarlington,-37.014348,143.480452
398,3223,St Leonards,-33.823023,151.192907
399,3224,Leopold,-38.186819,144.465964
400,3224,Moolap,-38.176192,144.427473
401,3225,Point Lonsdale,-38.274007,144.616694
402,3225,Queenscliff,-38.250037,144.673442
403,3225,Swan Bay,-37.014348,143.480452
404,3226,Ocean Grove,-38.260638,144.528274
405,3227,Barwon Heads,-38.276351,144.490803
406,3227,Breamlea,-38.276513,144.462747
407,3227,Connewarre,-38.251783,144.383238
408,3228,Bellbrae,-38.33613,144.235288
409,3228,Bells Beach,-38.368759,144.282861
410,3228,Jan Juc,-38.343318,144.294883
411,3228,Torquay,-25.29199,152.868311
412,3230,Anglesea,-38.410464,144.177746
413,3231,Aireys Inlet,-38.455407,144.107543
414,3231,Big Hill,-38.496619,144.01229
415,3231,Eastern View,-37.014348,143.480452
416,3231,Fairhaven,-38.466023,144.078768
417,3231,Moggs Creek,-38.468253,144.065093
418,3232,Lorne,-37.014348,143.480452
419,3233,Apollo Bay,-38.753405,143.665293
420,3233,Cape Otway,-38.85,143.51667
421,3233,Marengo,-37.014348,143.480452
422,3233,Petticoat Creek,-38.716055,143.729566
423,3233,Skenes Creek,-38.720777,143.704144
424,3233,Skenes Creek North,-38.720777,143.704144
425,3234,Grey River,-37.014348,143.480452
426,3234,Kennett River,-38.642303,143.814648
427,3234,Separation Creek,-38.630166,143.896959
428,3234,Sugarloaf,-37.014348,143.480452
429,3234,Wongarra,-41.358119,147.046188
430,3234,Wye River,-38.633103,143.838971
431,3235,Benwerrin,-38.507701,143.912985
432,3235,Boonah,-27.995492,152.689792
433,3235,Deans Marsh,-38.417555,143.894059
434,3235,Pennyroyal,-37.014348,143.480452
435,3236,Forrest,-37.014348,143.480452
436,3237,Beech Forest,-37.014348,143.480452
437,3237,Ferguson,-37.014348,143.480452
438,3237,Gellibrand Lower,-38.722215,143.186874
439,3237,Wattle Hill,-37.014348,143.480452
440,3237,Weeaproinah,-38.63333,143.5
441,3237,Wyelangta,-37.014348,143.480452
442,3237,Yuulong,-38.750803,143.309097
443,3238,Glenaire,-37.014348,143.480452
444,3238,Hordern Vale,-38.78333,143.51667
445,3238,Johanna,-38.75,143.36667
446,3238,Lavers Hill,-38.66667,143.4
447,3239,Carlisle River,-38.560091,143.398927
448,3239,Chapple Vale,-37.014348,143.480452
449,3239,Gellibrand,-37.014348,143.480452
450,3239,Kennedys Creek,-38.608028,143.241758
451,3240,Buckley,-37.014348,143.480452
452,3240,Gherang,-38.310305,144.095322
453,3240,Modewarre,-38.244928,144.09281
454,3240,Moriac,-38.244614,144.170122
455,3240,Mount Moriac,-38.214345,144.196357
456,3240,Paraparap,-38.306507,144.202423
457,3241,Bambra,-37.014348,143.480452
458,3241,Ombersley,-32.542654,115.750448
459,3241,Wensleydale,-37.014348,143.480452
460,3241,Winchelsea,-38.240191,143.983763
461,3241,Winchelsea South,-38.346631,143.960848
462,3241,Wurdiboluc,-37.014348,143.480452
463,3242,Birregurra,-38.189355,143.821381
464,3243,Barwon Downs,-38.523476,143.787621
465,3243,Murroon,-38.425758,143.826926
466,3243,Warncoort,-38.388425,143.797681
467,3243,Whoorel,-37.014348,143.480452
468,3249,Alvie,-38.23333,143.5
469,3249,Balintore,-27.857656,153.29886
470,3249,Barongarook,-38.429718,143.611398
471,3249,Barongarook West,-38.436186,143.517358
472,3249,Barramunga,-37.014348,143.480452
473,3249,Coragulac,-38.272142,143.498171
474,3249,Corunnun,-38.286266,143.513646
475,3249,Dreeite,-38.168442,143.530736
476,3249,Dreeite South,-38.168442,143.530736
477,3249,Gerangamete,-37.014348,143.480452
478,3249,Irrewarra,-38.302502,143.646102
479,3249,Irrewillipe,-37.014348,143.480452
480,3249,Irrewillipe East,-37.014348,143.480452
481,3249,Kawarren,-37.784017,145.092242
482,3249,Larpent,-37.014348,143.480452
483,3249,Nalangil,-38.30404,143.463853
484,3249,Ondit,-38.25,143.63333
485,3249,Pirron Yallock,-38.35,143.43333
486,3249,Pomborneit East,-38.3,143.3
487,3249,Swan Marsh,-38.423523,143.371897
488,3249,Tanybryn,-38.65,143.71667
489,3249,Warrion,-37.014348,143.480452
490,3249,Wool Wool,-35,137.75
491,3249,Yeo,-37.014348,143.480452
492,3249,Yeodene,-38.407836,143.733447
493,3250,Colac,-37.014348,143.480452
494,3250,Colac East,-38.334602,143.614958
495,3250,Colac West,-38.333428,143.546973
496,3250,Elliminyt,-38.374427,143.594149
497,3251,Beeac,-38.196208,143.638466
498,3251,Cundare,-38.11094,143.565942
499,3251,Cundare North,-38.11094,143.565942
500,3251,Eurack,-38.152764,143.68959
501,3251,Weering,-38.085388,143.681793
502,3254,Cororooke,-38.298197,143.534948
503,3260,Bookaar,-38.121666,143.083962
504,3260,Bostocks Creek,-38.317001,143.114797
505,3260,Bungador,-37.014348,143.480452
506,3260,Camperdown,-33.887689,151.18155
507,3260,Carpendeit,-38.390601,143.326463
508,3260,Chocolyn,-38.189921,143.167854
509,3260,Gnotuk,-37.014348,143.480452
510,3260,Kariah,-37.014348,143.480452
511,3260,Koallah,-38.30462,143.253529
512,3260,Leslie Manor,-37.014348,143.480452
513,3260,Pomborneit,-38.3,143.3
514,3260,Pomborneit North,-38.3,143.3
515,3260,Skibo,-38.202171,143.132855
516,3260,South Purrumbete,-38.325482,143.196814
517,3260,Stonyford,-38.33333,143.33333
518,3260,Tandarook,-37.014348,143.480452
519,3260,Tesbury,-38.302307,143.155249
520,3260,Weerite,-37.014348,143.480452
521,3264,Terang,-38.23655,142.921849
522,3265,Boorcan,-38.231428,143.036519
523,3265,Cudgee,-38.35,142.65
524,3265,Dixie,-37.014348,143.480452
525,3265,Ecklin South,-38.392936,142.893468
526,3265,Ellerslie,-31.259214,148.015624
527,3265,Framlingham,-38.305195,142.6421
528,3265,Framlingham East,-38.192085,142.697474
529,3265,Garvoc,-38.294218,142.801278
530,3265,Glenormiston North,-37.014348,143.480452
531,3265,Glenormiston South,-38.159454,142.980153
532,3265,Kolora,-37.014348,143.480452
533,3265,Laang,-37.014348,143.480452
534,3265,Noorat,-38.192329,142.92733
535,3265,Noorat East,-38.189346,142.936023
536,3265,Panmure,-37.014348,143.480452
537,3265,Taroon,-29.409064,150.715903
538,3265,The Sisters,-37.3391,142.45458
539,3266,Bullaharre,-37.014348,143.480452
540,3266,Cobden,-38.363193,143.085424
541,3266,Cobrico,-38.318706,142.979858
542,3266,Elingamite,-37.014348,143.480452
543,3266,Elingamite North,-38.354278,143.00832
544,3266,Glenfyne,-38.39853,143.01931
545,3266,Jancourt,-38.409515,143.232397
546,3266,Jancourt East,-38.409515,143.232397
547,3266,Naroghid,-38.263646,143.099317
548,3266,Simpson,-37.014348,143.480452
549,3267,Scotts Creek,-37.014348,143.480452
550,3268,Ayrford,-37.014348,143.480452
551,3268,Brucknell,-38.512245,142.864969
552,3268,Cooriemungle,-38.550295,143.128817
553,3268,Cowleys Creek,-38.5,143
554,3268,Curdies River,-38.487519,142.897977
555,3268,Curdievale,-37.014348,143.480452
556,3268,Heytesbury Lower,-37.014348,143.480452
557,3268,Newfield,-38.56667,143.01667
558,3268,Nirranda,-38.5,142.78333
559,3268,Nirranda East,-38.535313,142.789626
560,3268,Nirranda South,-38.561052,142.803125
561,3268,Nullawarre,-38.465729,142.751846
562,3268,Nullawarre North,-38.465729,142.751846
563,3268,Paaratte,-37.014348,143.480452
564,3268,The Cove,-38.304877,145.010871
565,3268,Timboon,-38.483583,142.97942
566,3268,Timboon West,-38.486675,142.977081
567,3269,Port Campbell,-38.618204,143.000671
568,3269,Princetown,-38.68333,143.15
569,3269,Waarre,-38.637187,143.045425
